tid,cls,row,col,class_name
2,2,1769,2062,adult_females
2,2,1776,2161,adult_females
2,2,1777,2288,adult_females
2,2,1778,2235,adult_females
2,2,1781,2035,adult_females
2,2,1790,2181,adult_females
2,2,1800,2053,adult_females
2,2,1801,2164,adult_females
2,2,1816,2054,adult_females
2,2,1818,2000,adult_females
2,2,1819,2130,adult_females
2,2,1818,2230,adult_females
2,2,1823,2116,adult_females
2,2,1824,2161,adult_females
2,2,1831,2061,adult_females
2,2,1831,2035,adult_females
2,2,1833,2253,adult_females
2,2,1836,2312,adult_females
2,2,1842,2172,adult_females
2,2,1843,2287,adult_females
2,2,1847,2222,adult_females
2,2,1849,2327,adult_females
2,2,1857,2272,adult_females
2,2,1876,2226,adult_females
2,2,1882,2306,adult_females
2,3,861,2612,juveniles
2,3,876,2541,juveniles
2,3,886,2557,juveniles
2,3,932,2601,juveniles
2,3,1700,2116,juveniles
2,3,1718,2071,juveniles
2,3,1720,2056,juveniles
2,3,1725,2129,juveniles
2,3,1755,2111,juveniles
2,3,1784,2265,juveniles
2,3,1807,1978,juveniles
2,3,1822,2085,juveniles
2,3,1825,2098,juveniles
2,3,1832,2015,juveniles
2,3,1851,2244,juveniles
2,3,1858,2212,juveniles
2,3,1860,2037,juveniles
2,3,1880,2331,juveniles
2,3,1887,2343,juveniles
4,0,1128,4046,adult_males
4,0,1339,4089,adult_males
4,0,2377,3348,adult_males
4,0,2503,3088,adult_males
4,0,2534,59,adult_males
4,0,3367,2458,adult_males
4,1,835,3970,subadult_males
4,1,967,3958,subadult_males
4,1,976,3679,subadult_males
4,1,1135,3958,subadult_males
4,1,1641,4121,subadult_males
4,1,2766,910,subadult_males
4,1,2923,2966,subadult_males
4,1,2954,2143,subadult_males
4,1,3505,1693,subadult_males
4,2,3466,1093,adult_females
4,2,3479,676,adult_females
5,0,1154,3363,adult_males
5,0,1689,3905,adult_males
5,0,1728,3095,adult_males
5,0,2154,2996,adult_males
5,0,2483,3053,adult_males
5,0,2912,3951,adult_males
5,1,534,3404,subadult_males
5,1,770,3366,subadult_males
5,1,1342,3570,subadult_males
5,1,3218,3488,subadult_males
5,2,567,3453,adult_females
5,2,637,3356,adult_females
5,2,1416,3252,adult_females
5,2,1447,3273,adult_females
5,2,1504,3212,adult_females
5,2,1536,3246,adult_females
5,2,1550,3198,adult_females
5,2,1598,3244,adult_females
5,2,1644,3196,adult_females
5,2,1647,3084,adult_females
5,2,1678,3057,adult_females
5,2,1711,3247,adult_females
5,2,1790,3169,adult_females
5,2,1796,3301,adult_females
5,3,680,3396,juveniles
5,3,1684,3147,juveniles
5,3,1706,3188,juveniles
5,3,1769,3214,juveniles
5,4,477,3382,pups
5,4,497,3370,pups
5,4,529,3446,pups
5,4,600,3406,pups
5,4,612,3299,pups
5,4,1437,3234,pups
5,4,1454,3317,pups
5,4,1467,3241,pups
5,4,1517,3138,pups
5,4,1517,3282,pups
5,4,1522,3258,pups
5,4,1536,3183,pups
5,4,1554,3147,pups
5,4,1565,3175,pups
5,4,1675,3193,pups
5,4,1691,3257,pups
5,4,1732,3299,pups
5,4,1770,3301,pups
5,4,1811,3213,pups
6,0,698,1604,adult_males
6,0,2020,873,adult_males
6,1,2113,1059,subadult_males
6,1,2136,864,subadult_males
6,1,2153,1026,subadult_males
6,1,2168,929,subadult_males
6,1,2199,912,subadult_males
6,2,1022,1639,adult_females
6,2,1065,1634,adult_females
6,2,1071,1368,adult_females
6,2,1100,1601,adult_females
6,2,1149,1407,adult_females
6,2,1233,1552,adult_females
6,2,1253,1538,adult_females
6,2,2024,974,adult_females
6,2,2051,837,adult_females
6,2,2086,892,adult_females
6,2,2086,1029,adult_females
6,2,2112,822,adult_females
6,2,2114,853,adult_females
6,2,2118,956,adult_females
6,2,2170,882,adult_females
6,2,2178,860,adult_females
6,2,2220,892,adult_females
6,2,2229,991,adult_females
6,2,2263,915,adult_females
6,2,2264,879,adult_females
6,3,781,1626,juveniles
6,3,1008,1614,juveniles
6,3,1108,1390,juveniles
6,3,1128,1418,juveniles
6,3,1175,1438,juveniles
6,3,2021,826,juveniles
6,3,2040,826,juveniles
6,3,2053,995,juveniles
6,3,2072,847,juveniles
6,3,2082,1051,juveniles
6,3,2104,1085,juveniles
6,3,2148,836,juveniles
6,3,2178,980,juveniles
6,3,2184,1034,juveniles
6,3,2199,1077,juveniles
6,3,2207,960,juveniles
6,3,2221,918,juveniles
6,3,2304,946,juveniles
7,0,1584,3022,adult_males
7,0,1758,2648,adult_males
7,0,1940,3256,adult_males
7,0,1956,2856,adult_males
7,0,2106,2480,adult_males
7,0,2401,2298,adult_males
7,1,720,3658,subadult_males
7,1,3638,2082,subadult_males
7,2,1697,3212,adult_females
7,2,1736,3253,adult_females
7,2,1789,3104,adult_females
7,2,1814,3138,adult_females
7,2,1838,3278,adult_females
7,2,1844,3149,adult_females
7,2,1850,3111,adult_females
7,2,1856,3134,adult_females
7,2,1856,3240,adult_females
7,2,1869,3187,adult_females
7,2,1885,3258,adult_females
7,2,1905,3227,adult_females
7,2,1906,3134,adult_females
7,2,1908,2998,adult_females
7,2,1931,2998,adult_females
7,2,1938,2950,adult_females
7,2,1942,2990,adult_females
7,2,1948,2664,adult_females
7,2,1988,2940,adult_females
7,2,2009,2713,adult_females
7,2,2012,3188,adult_females
7,2,2022,2942,adult_females
7,2,2042,2876,adult_females
7,2,2045,3195,adult_females
7,2,2047,2950,adult_females
7,2,2074,2964,adult_females
7,2,2085,2297,adult_females
7,2,2092,2874,adult_females
7,2,2137,2262,adult_females
7,2,2151,3077,adult_females
7,2,2198,3059,adult_females
7,2,2229,3055,adult_females
7,2,2308,2224,adult_females
7,3,1710,3253,juveniles
7,3,1777,3252,juveniles
7,3,1786,3273,juveniles
7,3,1793,3177,juveniles
7,3,1802,3154,juveniles
7,3,1970,2970,juveniles
7,3,2005,3085,juveniles
7,3,2029,3135,juveniles
7,3,2047,2909,juveniles
7,3,2074,2934,juveniles
7,3,2089,2929,juveniles
7,3,2109,2906,juveniles
7,3,2130,2888,juveniles
7,3,2144,3175,juveniles
7,3,2254,3056,juveniles
7,3,2274,3072,juveniles
7,4,2057,2280,pups
7,4,2122,2273,pups
7,4,2290,2256,pups
8,0,324,2665,adult_males
8,0,421,2107,adult_males
8,0,706,2623,adult_males
8,0,974,2673,adult_males
8,0,979,2246,adult_males
8,0,1144,2746,adult_males
8,0,1273,2133,adult_males
8,0,1538,2548,adult_males
8,0,1677,2564,adult_males
8,1,493,2830,subadult_males
8,1,778,2217,subadult_males
8,1,1292,2825,subadult_males
8,1,1504,2282,subadult_males
8,1,1688,2266,subadult_males
8,2,148,2660,adult_females
8,2,201,2579,adult_females
8,2,208,2655,adult_females
8,2,251,2644,adult_females
8,2,262,2561,adult_females
8,2,277,2623,adult_females
8,2,293,2497,adult_females
8,2,311,2550,adult_females
8,2,312,2452,adult_females
8,2,358,2539,adult_females
8,2,392,2462,adult_females
8,2,503,2367,adult_females
8,2,575,2413,adult_females
8,2,615,2527,adult_females
8,2,617,2658,adult_females
8,2,657,2446,adult_females
8,2,664,2523,adult_females
8,2,666,2249,adult_females
8,2,679,2374,adult_females
8,2,694,2583,adult_females
8,2,701,2528,adult_females
8,2,755,2456,adult_females
8,2,756,2556,adult_females
8,2,761,2494,adult_females
8,2,769,2298,adult_females
8,2,786,2563,adult_females
8,2,791,2524,adult_females
8,2,808,2376,adult_females
8,2,810,2628,adult_females
8,2,814,2458,adult_females
8,2,816,2490,adult_females
8,2,817,2562,adult_females
8,2,820,2604,adult_females
8,2,838,2674,adult_females
8,2,870,2506,adult_females
8,2,882,2601,adult_females
8,2,883,2418,adult_females
8,2,898,2156,adult_females
8,2,898,2693,adult_females
8,2,925,2526,adult_females
8,2,934,2442,adult_females
8,2,943,2384,adult_females
8,2,956,2594,adult_females
8,2,965,2482,adult_females
8,2,989,2514,adult_females
8,2,994,2604,adult_females
8,2,1045,2629,adult_females
8,2,1046,2567,adult_females
8,2,1059,2510,adult_females
8,2,1124,2585,adult_females
8,2,1279,2520,adult_females
8,2,1291,2583,adult_females
8,2,1293,2551,adult_females
8,2,1316,2546,adult_females
8,2,1357,2600,adult_females
8,2,1362,2514,adult_females
8,2,1411,2662,adult_females
8,2,1425,2609,adult_females
8,2,1429,2571,adult_females
8,2,1438,2236,adult_females
8,2,1452,2441,adult_females
8,2,1454,2524,adult_females
8,2,1471,2492,adult_females
8,2,1520,2456,adult_females
8,2,1567,2481,adult_females
8,2,1568,2202,adult_females
8,2,1570,2466,adult_females
8,2,1570,2413,adult_females
8,2,1597,2413,adult_females
8,2,1625,2560,adult_females
8,2,1627,2612,adult_females
8,2,1636,2482,adult_females
8,2,1666,2417,adult_females
8,2,1689,2363,adult_females
8,2,1706,2594,adult_females
8,2,1732,2452,adult_females
8,3,813,2078,juveniles
8,3,897,2447,juveniles
8,3,989,2562,juveniles
8,3,1406,2576,juveniles
8,4,212,2600,pups
8,4,253,2532,pups
8,4,253,2631,pups
8,4,260,2597,pups
8,4,273,2484,pups
8,4,337,2571,pups
8,4,380,2453,pups
8,4,416,2457,pups
8,4,535,2347,pups
8,4,584,2397,pups
8,4,597,2629,pups
8,4,636,2332,pups
8,4,682,2269,pups
8,4,722,2301,pups
8,4,729,2230,pups
8,4,729,2361,pups
8,4,740,2541,pups
8,4,743,2514,pups
8,4,769,2516,pups
8,4,792,2275,pups
8,4,803,2432,pups
8,4,816,2356,pups
8,4,855,2482,pups
8,4,890,2076,pups
8,4,917,2482,pups
8,4,949,2574,pups
8,4,950,2439,pups
8,4,958,2449,pups
8,4,1008,2494,pups
8,4,1023,2641,pups
8,4,1045,2492,pups
8,4,1052,2543,pups
8,4,1289,2488,pups
8,4,1329,2519,pups
8,4,1335,2586,pups
8,4,1441,2489,pups
8,4,1443,2433,pups
8,4,1457,2224,pups
8,4,1472,2458,pups
8,4,1534,2173,pups
8,4,1548,2393,pups
8,4,1562,2453,pups
8,4,1581,2189,pups
8,4,1613,2410,pups
8,4,1620,2468,pups
8,4,1631,2534,pups
8,4,1646,2415,pups
8,4,1677,2201,pups
8,4,1723,2565,pups
8,4,1738,2419,pups
8,4,1771,2235,pups
10,0,934,3310,adult_males
10,0,953,3581,adult_males
10,0,1117,1588,adult_males
10,0,1423,1988,adult_males
10,0,1557,2475,adult_males
10,1,888,3592,subadult_males
10,1,925,3388,subadult_males
10,1,1184,3332,subadult_males
10,1,1551,2508,subadult_males
10,2,890,3544,adult_females
10,2,940,3523,adult_females
10,2,945,3832,adult_females
10,2,1004,3485,adult_females
10,2,1050,3376,adult_females
10,2,1118,3304,adult_females
10,2,1274,3495,adult_females
10,3,876,3600,juveniles
10,3,898,3414,juveniles
10,3,946,3862,juveniles
10,3,965,3406,juveniles
10,3,1284,3476,juveniles
11,0,705,2833,adult_males
11,0,1284,3169,adult_males
11,0,1388,3492,adult_males
11,1,1266,3108,subadult_males
11,1,1390,3359,subadult_males
11,1,1444,3150,subadult_males
11,1,1572,3332,subadult_males
11,1,3328,2830,subadult_males
11,2,1015,2879,adult_females
11,2,1056,2935,adult_females
11,2,1091,3208,adult_females
11,2,1176,3274,adult_females
11,2,1186,3288,adult_females
11,2,1198,3320,adult_females
11,2,1208,3209,adult_females
11,2,1225,3314,adult_females
11,2,1234,3248,adult_females
11,2,1237,3192,adult_females
11,2,1242,3408,adult_females
11,2,1256,3313,adult_females
11,2,1289,2970,adult_females
11,2,1298,3033,adult_females
11,2,1334,3080,adult_females
11,2,1359,3051,adult_females
11,2,1360,3302,adult_females
11,2,1378,3113,adult_females
11,2,1407,3238,adult_females
11,2,1407,3393,adult_females
11,2,1412,3170,adult_females
11,2,1427,3094,adult_females
11,2,1431,3287,adult_females
11,2,1440,3262,adult_females
11,2,1445,3191,adult_females
11,2,1465,3131,adult_females
11,2,1465,3198,adult_females
11,2,1466,3318,adult_females
11,2,1471,3367,adult_females
11,2,1481,3355,adult_females
11,2,1485,3148,adult_females
11,2,1514,3375,adult_females
11,2,1549,3266,adult_females
11,2,1557,3305,adult_females
11,2,1597,3314,adult_females
11,2,3458,2840,adult_females
11,3,794,2898,juveniles
11,3,1169,3204,juveniles
11,3,1213,3290,juveniles
11,3,1366,3137,juveniles
11,3,1388,3262,juveniles
11,3,1473,3227,juveniles
11,3,1478,3398,juveniles
11,3,1508,3331,juveniles
11,3,1528,3306,juveniles
11,3,1541,3335,juveniles
11,3,1549,3365,juveniles
11,3,3312,2961,juveniles
11,3,3341,2992,juveniles
12,0,651,3302,adult_males
12,0,762,2504,adult_males
12,0,932,3045,adult_males
12,0,1293,3370,adult_males
12,0,2439,3310,adult_males
12,0,2910,3614,adult_males
12,0,3113,3263,adult_males
12,0,3310,4080,adult_males
12,1,1730,2974,subadult_males
12,1,2706,3730,subadult_males
12,1,2706,3854,subadult_males
12,1,2738,3632,subadult_males
12,1,2792,3553,subadult_males
12,1,2869,3917,subadult_males
12,1,2993,3750,subadult_males
12,1,3202,3470,subadult_males
12,1,3246,3312,subadult_males
12,2,633,2678,adult_females
12,2,709,2657,adult_females
12,2,726,2175,adult_females
12,2,762,2722,adult_females
12,2,790,2522,adult_females
12,2,800,2686,adult_females
12,2,844,2666,adult_females
12,2,850,2796,adult_females
12,2,891,2847,adult_females
12,2,1013,2658,adult_females
12,2,1031,3166,adult_females
12,2,1074,2775,adult_females
12,2,2008,3478,adult_females
12,3,752,2777,juveniles
12,4,737,2670,pups
12,4,774,2708,pups
12,4,848,2646,pups
12,4,895,2760,pups
12,4,934,2727,pups
12,4,962,3222,pups
12,4,2144,3636,pups
13,0,1799,863,adult_males
13,1,1670,940,subadult_males
13,1,1722,995,subadult_males
13,1,1888,836,subadult_males
13,1,1950,799,subadult_males
13,1,2031,1094,subadult_males
13,2,1806,920,adult_females
13,2,1815,907,adult_females
13,2,1849,833,adult_females
13,2,1858,928,adult_females
13,2,1868,870,adult_females
13,2,1910,799,adult_females
13,2,1910,852,adult_females
13,2,1919,806,adult_females
13,2,1922,826,adult_females
13,2,1927,1091,adult_females
13,2,1928,840,adult_females
13,2,1938,772,adult_females
13,2,1937,885,adult_females
13,2,1956,599,adult_females
13,2,1960,1063,adult_females
13,2,1986,1093,adult_females
13,2,1995,627,adult_females
13,2,1999,1083,adult_females
13,2,2031,731,adult_females
13,2,2047,683,adult_females
13,3,1732,982,juveniles
13,3,1740,946,juveniles
13,3,1774,875,juveniles
13,3,1818,954,juveniles
13,3,1831,920,juveniles
13,3,1835,936,juveniles
13,3,1978,1106,juveniles
13,3,1982,654,juveniles
13,3,2000,1101,juveniles
13,3,2019,1060,juveniles
13,3,2025,721,juveniles
13,3,2038,698,juveniles
13,3,2049,1054,juveniles
14,0,1238,3148,adult_males
14,1,1117,3109,subadult_males
14,3,1108,3135,juveniles
14,3,1117,3050,juveniles
14,3,1138,2905,juveniles
14,3,1145,3145,juveniles
14,3,1158,3049,juveniles
14,3,1168,3106,juveniles
14,3,1173,3134,juveniles
14,3,1184,3026,juveniles
14,3,1194,3056,juveniles
14,3,1207,2961,juveniles
14,3,1225,3224,juveniles
14,3,1234,3092,juveniles
14,3,1258,3223,juveniles
14,3,1261,3203,juveniles
14,3,1281,2953,juveniles
14,3,1300,3190,juveniles
14,3,1315,3093,juveniles
14,3,1313,3124,juveniles
14,3,1321,3145,juveniles
14,3,1332,3178,juveniles
14,3,1343,3098,juveniles
14,3,1343,3142,juveniles
14,3,1345,3120,juveniles
14,3,1406,3109,juveniles
14,3,1422,2891,juveniles
14,3,1432,2810,juveniles
14,3,1576,2662,juveniles
15,0,1530,2701,adult_males
15,0,1730,3006,adult_males
15,1,1482,2513,subadult_males
15,1,1630,2802,subadult_males
15,1,1720,2800,subadult_males
15,2,1228,2533,adult_females
15,2,1237,2551,adult_females
15,2,1256,3385,adult_females
15,2,1332,2282,adult_females
15,2,1361,2302,adult_females
15,2,1395,2511,adult_females
15,2,1456,2717,adult_females
15,2,1462,2575,adult_females
15,2,1478,2395,adult_females
15,2,1478,2650,adult_females
15,2,1504,2650,adult_females
15,2,1517,2769,adult_females
15,2,1544,2681,adult_females
15,2,1569,2549,adult_females
15,2,1678,2658,adult_females
15,2,1694,2599,adult_females
15,2,1721,2489,adult_females
15,2,1741,2672,adult_females
15,2,1844,2506,adult_females
15,2,1873,2735,adult_females
15,2,1895,2946,adult_females
15,2,1903,2961,adult_females
15,2,1905,2857,adult_females
15,2,1910,2804,adult_females
15,2,1938,2924,adult_females
15,2,1986,2656,adult_females
15,2,2003,2799,adult_females
15,2,2019,2888,adult_females
15,2,2041,2791,adult_females
15,2,2084,2790,adult_females
15,2,2090,2806,adult_females
15,2,2154,2614,adult_females
15,3,1195,3325,juveniles
15,3,1206,3365,juveniles
15,3,1214,2357,juveniles
15,3,1218,3373,juveniles
15,3,1222,2454,juveniles
15,3,1270,2430,juveniles
15,3,1280,3344,juveniles
15,3,1308,2454,juveniles
15,3,1372,2510,juveniles
15,3,1373,2407,juveniles
15,3,1380,2574,juveniles
15,3,1407,2620,juveniles
15,3,1412,2546,juveniles
15,3,1419,2599,juveniles
15,3,1426,2586,juveniles
15,3,1436,2579,juveniles
15,3,1458,2424,juveniles
15,3,1458,2459,juveniles
15,3,1458,2594,juveniles
15,3,1471,2448,juveniles
15,3,1474,2544,juveniles
15,3,1475,2683,juveniles
15,3,1491,2573,juveniles
15,3,1492,2765,juveniles
15,3,1527,2489,juveniles
15,3,1564,2578,juveniles
15,3,1583,2634,juveniles
15,3,1590,2881,juveniles
15,3,1611,2640,juveniles
15,3,1638,2921,juveniles
15,3,1651,3033,juveniles
15,3,1662,2841,juveniles
15,3,1666,2987,juveniles
15,3,1682,2483,juveniles
15,3,1682,2635,juveniles
15,3,1733,2712,juveniles
15,3,1738,2828,juveniles
15,3,1744,2612,juveniles
15,3,1749,2646,juveniles
15,3,1764,2883,juveniles
15,3,1770,2825,juveniles
15,3,1774,2867,juveniles
15,3,1777,2652,juveniles
15,3,1789,2592,juveniles
15,3,1791,2656,juveniles
15,3,1835,2399,juveniles
15,3,1843,2967,juveniles
15,3,1865,2519,juveniles
15,3,1880,2650,juveniles
15,3,1890,2813,juveniles
15,3,1938,2560,juveniles
15,3,1963,2643,juveniles
15,3,1969,2801,juveniles
15,3,2018,2828,juveniles
15,3,2130,2759,juveniles
15,3,2160,2589,juveniles
15,2,1686,2620,adult_females
16,0,1499,2444,adult_males
16,1,1758,2092,subadult_males
16,2,1448,2458,adult_females
16,2,1468,2432,adult_females
16,2,1513,2535,adult_females
16,2,1526,2430,adult_females
16,2,1562,2487,adult_females
16,2,1568,2385,adult_females
16,2,1580,2618,adult_females
16,2,1600,2350,adult_females
16,2,1650,2575,adult_females
16,2,1655,2284,adult_females
16,2,1736,2049,adult_females
16,2,1750,2064,adult_females
16,2,1758,2075,adult_females
16,2,1768,2554,adult_females
16,2,1768,2060,adult_females
16,2,1776,2493,adult_females
16,2,1834,2030,adult_females
16,2,1883,2614,adult_females
16,2,1935,2702,adult_females
16,2,1957,2372,adult_females
16,2,1957,2295,adult_females
16,2,1959,2216,adult_females
16,2,1964,2038,adult_females
16,2,1965,2161,adult_females
16,2,1968,2720,adult_females
16,2,1987,2396,adult_females
16,2,1990,2378,adult_females
16,2,1997,2852,adult_females
16,2,2014,2445,adult_females
16,2,2055,2296,adult_females
16,2,2096,2329,adult_females
16,2,2115,2498,adult_females
16,3,1518,2449,juveniles
16,3,1536,2523,juveniles
16,3,1545,2424,juveniles
16,3,1548,2569,juveniles
16,3,1568,2268,juveniles
16,3,1569,2346,juveniles
16,3,1569,2517,juveniles
16,3,1576,2524,juveniles
16,3,1605,2200,juveniles
16,3,1607,2575,juveniles
16,3,1615,2206,juveniles
16,3,1752,2580,juveniles
16,3,1758,2569,juveniles
16,3,1761,2341,juveniles
16,3,1773,2105,juveniles
16,3,1794,2057,juveniles
16,3,1846,2045,juveniles
16,3,1864,2070,juveniles
16,3,1905,2042,juveniles
16,3,1928,2724,juveniles
16,3,1947,2197,juveniles
16,3,1956,2246,juveniles
16,3,1955,2438,juveniles
16,3,1958,2234,juveniles
16,3,1960,2279,juveniles
16,3,1962,2385,juveniles
16,3,1969,2398,juveniles
16,3,1985,2458,juveniles
16,3,1988,1984,juveniles
16,3,1989,2111,juveniles
16,3,1992,2254,juveniles
16,3,2016,2854,juveniles
16,3,2030,2382,juveniles
16,3,2047,2325,juveniles
16,3,2090,2348,juveniles
17,0,1800,1452,adult_males
17,0,1842,1342,adult_males
17,0,2045,1576,adult_males
17,0,2133,2534,adult_males
17,1,1817,1280,subadult_males
17,1,1918,1936,subadult_males
17,1,1928,1970,subadult_males
17,1,1980,1804,subadult_males
17,2,1784,1335,adult_females
17,2,1801,1252,adult_females
17,2,1804,1317,adult_females
17,2,1803,1357,adult_females
17,2,1809,1370,adult_females
17,2,1838,1288,adult_females
17,2,1843,1682,adult_females
17,2,1848,1244,adult_females
17,2,1847,1728,adult_females
17,2,1850,1298,adult_females
17,2,1861,1697,adult_females
17,2,1868,1503,adult_females
17,2,1880,1268,adult_females
17,2,1882,1467,adult_females
17,2,1895,1243,adult_females
17,2,1896,1291,adult_females
17,2,1899,1270,adult_females
17,2,1900,1984,adult_females
17,2,1899,2056,adult_females
17,2,1901,2022,adult_females
17,2,1908,1406,adult_females
17,2,1910,1290,adult_females
17,2,1910,1356,adult_females
17,2,1917,1891,adult_females
17,2,1925,1311,adult_females
17,2,1926,1426,adult_females
17,2,1926,1328,adult_females
17,2,1933,1668,adult_females
17,2,1940,1965,adult_females
17,2,1960,2020,adult_females
17,2,1961,1388,adult_females
17,2,1960,1650,adult_females
17,2,1970,1637,adult_females
17,2,1974,1659,adult_females
17,2,1981,1677,adult_females
17,2,1989,1425,adult_females
17,2,2022,1453,adult_females
17,2,2064,1434,adult_females
17,2,2066,1501,adult_females
17,2,2076,1443,adult_females
17,2,2090,1493,adult_females
17,2,2092,1480,adult_females
17,2,2094,2180,adult_females
17,2,2100,2150,adult_females
17,2,2114,2308,adult_females
17,2,2118,2209,adult_females
17,2,2120,2343,adult_females
17,2,2128,2102,adult_females
17,2,2151,2248,adult_females
17,2,2151,2191,adult_females
17,2,2158,2166,adult_females
17,2,2160,2120,adult_females
17,2,2164,1864,adult_females
17,2,2163,2184,adult_females
17,2,2163,2314,adult_females
17,2,2170,1841,adult_females
17,2,2172,2365,adult_females
17,2,2172,2163,adult_females
17,2,2185,1988,adult_females
17,2,2230,1941,adult_females
17,3,1814,1317,juveniles
17,3,1857,1481,juveniles
17,3,1863,1248,juveniles
17,3,1881,1799,juveniles
17,3,1922,1462,juveniles
17,3,1957,1672,juveniles
17,3,1974,1865,juveniles
17,3,1996,1476,juveniles
17,3,1998,1650,juveniles
17,3,2004,1669,juveniles
17,3,2017,1685,juveniles
17,3,2025,1579,juveniles
17,3,2049,1508,juveniles
17,3,2108,1506,juveniles
17,3,2127,2071,juveniles
17,3,2137,2287,juveniles
17,3,2144,2049,juveniles
17,3,2157,2093,juveniles
18,0,3174,4859,adult_males
18,0,3366,4256,adult_males
18,1,1899,5268,subadult_males
18,1,1930,5326,subadult_males
18,1,3457,4270,subadult_males
19,0,132,2954,adult_males
